hidden_dim,num_layers,learning_rate,timesteps,epochs,batch_size,iteration,MAPE,R²
10,2,0.01,5,150,4,3,0.28196823347223915,-1.2043422875393377
10,2,0.01,5,150,8,1,0.25489379637005777,-0.7765926307778732
10,2,0.01,5,150,8,2,0.27006456576232407,-1.0207133490103786
10,2,0.01,5,150,8,3,0.26092545428015723,-0.9122454522979826
10,2,0.01,5,150,16,1,0.2818726480135509,-1.1185674922905888
10,2,0.01,5,150,16,2,0.2599660952374009,-0.9150237264927445
10,2,0.01,5,150,16,3,0.23790961664879873,-0.6992427235645513
10,2,0.01,10,50,4,1,0.2603846472509763,-1.0067127062478227
10,2,0.01,10,50,4,2,0.2672786861518384,-1.0924478051295656
10,2,0.01,10,50,4,3,0.2444156441483723,-0.7262463160167829
10,2,0.01,10,50,8,1,0.25759939882039745,-0.8866398617800741
10,2,0.01,10,50,8,2,0.27792463002531564,-1.1420492737915473
10,2,0.01,10,50,8,3,0.24725637779953022,-0.7743159903118548
10,2,0.01,10,50,16,1,0.24649154130645473,-0.6512151753726874
10,2,0.01,10,50,16,2,0.25097094124943004,-0.8382472960679301
10,2,0.01,10,50,16,3,0.22007929038542073,-0.459831584281283
10,2,0.01,10,100,4,1,0.2923315082172101,-1.3163350579985051
10,2,0.01,10,100,4,2,0.307137933432318,-1.3807944037840945
10,2,0.01,10,100,4,3,0.28331341234253843,-1.2113353735917598
10,2,0.01,10,100,8,1,0.2527312423405694,-0.6843948774622102
10,2,0.01,10,100,8,2,0.27850522573885467,-1.2047744762530428
10,2,0.01,10,100,8,3,0.2770315524029309,-1.1608035300467323
10,2,0.01,10,100,16,1,0.29228282229433444,-1.2233037476925133
10,2,0.01,10,100,16,2,0.2392952106640719,-0.6925437761455766
10,2,0.01,10,100,16,3,0.26273234394242256,-0.8884794980236794
